ID_COMMIT;ID_AUTOR;DATA_COMMIT
194e64daff528b1661ba3eb4ac723fa01ae7674b;479713;18/06/2020
5e993f38b927ea0c1ed956635bb9b2f080c62241;5747601;17/06/2020
e1a969c8adadcb28ddec2fe382b4103fa5cf7abe;164317;17/06/2020
528ac2b6c4df4438c83d57fb73f06e3666ce2767;21104054;04/06/2020
e3c67905f9d714d43a28dc627ee8efdab06dbce3;21104054;29/05/2020
7991d0d272cab0b9770a071febc5ac708a25152f;52823598;29/05/2020
82d6c1ac43125ec6cf5640a440d72c8b83e09f6b;4649112;22/05/2020
94ae93570322d6852f2963c2fd6facfb33eb95b3;33684291;20/05/2020
57f9a8fdf532415a788328be3709a088c0321717;20970535;20/05/2020
3683efa8942cd68b03fd699b1dceb9c3af628dac;36221;20/05/2020
6fec7d3f836e6aa5294036b897362e26d5349b98;2541209;20/05/2020
a0f3c74374b638b769d9ab1ae54ba5266ef0976f;2541209;20/05/2020
baa798f8b3142b1859a473f96739f206f3832db8;2541209;20/05/2020
e0ceae09a30547fe995cf96c80b909c8171a414a;2541209;20/05/2020
615212478ce087aeb995699ce5a827dab9daf9ec;21104054;20/05/2020
4d0f390ffca3e558bf47a65942f2ca937f2c9b64;175133;20/05/2020
74210cd677c0e52a343b27a3054a7026c38e4789;23382920;20/05/2020
315abe846d9333cc4cea2d7781365d12ca3da347;16864366;20/05/2020
22bf4caafc98aba555d0c5fdf13a2fa37f9929df;19354116;19/05/2020
e3baef9ea95a46a2affe03e8fa607fffa921448a;4496417;19/05/2020
04b275c44e5ffd6b6936b82b59601f515b21b952;760112;19/05/2020
3c97ac5571322af28453a8769bb7f50f6d3fb364;11492463;19/05/2020
c3f28286ba7614f7d7be676531d2997409c2fb77;21104054;19/05/2020
78fa472e740be602609eb5b2ec47e7e61d684258;2763712;19/05/2020
d2c3164190e73bd4b276fab965e491e250af0e75;4649112;19/05/2020
571caa0c987c84f43145abe94080223b9c43b3bf;7608626;19/05/2020
2259e43cfefe3a4a306ef25f4db37e0824d32d43;21104054;18/05/2020
de98cc4f23fd68b92465a494ed456a1d64c5dc52;2541209;17/05/2020
1872bb22ff6cd19c56e7dc30c5765489d48e65f1;757060;04/05/2020
82db0225f87484fe518ce03cb135393a4e936130;757060;04/05/2020
46e4e4437116acb5887131f9b6c905ee3afb907b;757060;04/05/2020
0c709ba7e463c12c68d7bf217fbdff4ed3b46f2c;757060;04/05/2020
